area_code,area_name,census_geography,all_accommodation,flat_all,flat_commercial,flat_converted,flat_purpose,mobile_home,shared_all,unshared_all,unshared_house,unshared_house_detached,unshared_house_semi,unshared_house_terrace,flat_all_perc,mobile_home_perc,shared_all_perc,unshared_house_perc,whole_detached_perc,whole_semi_perc,whole_terrace_perc,centroid_x,centroid_y
W00009133,,oa,136,23,0,3,20,0,0,136,113,16,56,41,16.9,0.0,0.0,83.1,11.8,41.2,30.1,317044.68799999997,175367.3495
W00008882,,oa,131,40,0,9,31,0,0,131,91,3,22,66,30.5,0.0,0.0,69.5,2.3,16.8,50.4,316460.32550000004,176111.6825
W00008880,,oa,175,65,0,9,56,0,4,171,106,7,5,94,37.1,0.0,2.3,60.6,4.0,2.9,53.7,316520.409,176247.961
W00009477,,oa,168,17,1,1,15,0,0,168,151,120,21,10,10.1,0.0,0.0,89.9,71.4,12.5,6.0,323255.925,181615.6195
W00009233,,oa,136,3,1,0,2,0,0,136,133,24,105,4,2.2,0.0,0.0,97.8,17.6,77.2,2.9,316575.0075,179084.0775
W00009543,,oa,129,0,0,0,0,0,0,129,129,3,112,14,0.0,0.0,0.0,100.0,2.3,86.8,10.9,316590.19499999995,181193.52850000001
W00009732,,oa,104,22,0,0,22,0,0,104,82,21,33,28,21.2,0.0,0.0,78.8,20.2,31.7,26.9,316436.4885,179673.082
W00009647,,oa,118,18,2,1,15,0,0,118,100,7,20,73,15.3,0.0,0.0,84.7,5.9,16.9,61.9,320147.25,175626.0005
W00009649,,oa,129,5,0,0,5,0,0,129,124,8,70,46,3.9,0.0,0.0,96.1,6.2,54.3,35.7,320938.042,177636.9595
W00008979,,oa,117,0,0,0,0,0,0,117,117,23,94,0,0.0,0.0,0.0,100.0,19.7,80.3,0.0,319440.0145,181969.0655
W00009105,,oa,153,47,7,26,14,0,12,141,94,5,3,86,30.7,0.0,7.8,61.4,3.3,2.0,56.2,317665.876,175084.346
W00009363,,oa,153,151,0,0,151,0,0,153,2,1,0,1,98.7,0.0,0.0,1.3,0.7,0.0,0.7,319969.3765,179742.14250000002
W00008899,,oa,132,16,2,11,3,0,0,132,116,4,0,112,12.1,0.0,0.0,87.9,3.0,0.0,84.8,317943.82999999996,177800.701
W00008818,,oa,213,145,1,1,143,0,0,213,68,12,12,44,68.1,0.0,0.0,31.9,5.6,5.6,20.7,318713.828,175089.338
W00009365,,oa,121,41,0,0,41,0,0,121,80,4,11,65,33.9,0.0,0.0,66.1,3.3,9.1,53.7,320222.8635,179556.27750000003
W00009369,,oa,141,1,1,0,0,0,0,141,140,13,31,96,0.7,0.0,0.0,99.3,9.2,22.0,68.1,320144.868,181780.8825
W00009285,,oa,127,20,0,1,19,0,0,127,107,2,31,74,15.7,0.0,0.0,84.3,1.6,24.4,58.3,316964.121,182274.0185
W00009284,,oa,137,37,0,1,36,0,0,137,100,2,68,30,27.0,0.0,0.0,73.0,1.5,49.6,21.9,317268.3225,182253.8075
W00009288,,oa,131,37,0,1,36,0,0,131,94,1,58,35,28.2,0.0,0.0,71.8,0.8,44.3,26.7,316683.201,182225.4975
W00009558,,oa,173,69,12,7,50,0,0,173,104,0,14,90,39.9,0.0,0.0,60.1,0.0,8.1,52.0,316723.3415,176640.4325
W00010224,,oa,79,10,1,2,7,0,0,79,69,1,6,62,12.7,0.0,0.0,87.3,1.3,7.6,78.5,317591.03500000003,175741.638
W00009706,,oa,124,9,0,0,9,0,0,124,115,15,49,51,7.3,0.0,0.0,92.7,12.1,39.5,41.1,324139.6675,180590.1265
W00009653,,oa,142,7,0,0,7,0,0,142,135,7,60,68,4.9,0.0,0.0,95.1,4.9,42.3,47.9,321162.1365,177422.6955
W00010176,,oa,176,84,0,1,83,0,0,176,92,16,35,41,47.7,0.0,0.0,52.3,9.1,19.9,23.3,316868.773,181118.6445
W00010173,,oa,124,112,0,1,111,0,0,124,12,1,3,8,90.3,0.0,0.0,9.7,0.8,2.4,6.5,317284.35349999997,174033.1485
W00009110,,oa,141,17,0,7,10,0,2,139,122,6,6,110,12.1,0.0,1.4,86.5,4.3,4.3,78.0,317837.5365,174869.299
W00009290,,oa,129,14,4,3,7,0,0,129,115,4,63,48,10.9,0.0,0.0,89.1,3.1,48.8,37.2,316687.0245,182032.40899999999
W00009521,,oa,130,15,0,0,15,0,0,130,115,3,110,2,11.5,0.0,0.0,88.5,2.3,84.6,1.5,316369.614,182160.18300000002
W00009624,,oa,169,33,0,0,33,0,0,169,136,3,104,29,19.5,0.0,0.0,80.5,1.8,61.5,17.2,322459.576,179437.9505
W00009629,,oa,148,21,0,12,9,0,0,148,127,5,1,121,14.2,0.0,0.0,85.8,3.4,0.7,81.8,320230.017,176771.6165
W00008955,,oa,132,2,0,0,2,0,0,132,130,96,31,3,1.5,0.0,0.0,98.5,72.7,23.5,2.3,319052.373,181045.1645
W00008958,,oa,133,34,0,0,34,0,0,133,99,89,8,2,25.6,0.0,0.0,74.4,66.9,6.0,1.5,319362.7735,180670.72
W00009340,,oa,132,48,0,0,48,0,0,132,84,2,16,66,36.4,0.0,0.0,63.6,1.5,12.1,50.0,320710.4275,181084.886
W00009082,,oa,140,29,4,19,6,0,0,140,111,1,15,95,20.7,0.0,0.0,79.3,0.7,10.7,67.9,317230.4515,179105.7495
W00010157,,oa,111,3,1,0,2,0,0,111,108,99,8,1,2.7,0.0,0.0,97.3,89.2,7.2,0.9,321673.966,182049.0765
W00008927,,oa,127,11,0,10,1,0,0,127,116,2,5,109,8.7,0.0,0.0,91.3,1.6,3.9,85.8,317853.77099999995,178028.776
W00008925,,oa,143,21,1,16,4,0,0,143,122,3,2,117,14.7,0.0,0.0,85.3,2.1,1.4,81.8,317923.1355,178189.0755
W00008877,,oa,139,48,2,25,21,0,0,139,91,0,10,81,34.5,0.0,0.0,65.5,0.0,7.2,58.3,316610.664,176459.511
W00008875,,oa,152,15,0,14,1,0,0,152,137,2,7,128,9.9,0.0,0.0,90.1,1.3,4.6,84.2,316361.83499999996,176436.631
W00008878,,oa,120,16,1,8,7,0,0,120,104,2,9,93,13.3,0.0,0.0,86.7,1.7,7.5,77.5,316275.069,176362.263
W00009083,,oa,131,7,0,1,6,0,0,131,124,1,3,120,5.3,0.0,0.0,94.7,0.8,2.3,91.6,317672.8985,179016.201
W00009081,,oa,133,23,0,8,15,0,0,133,110,0,7,103,17.3,0.0,0.0,82.7,0.0,5.3,77.4,317300.5,178542.70299999998
W00009263,,oa,185,37,0,1,36,0,0,185,148,34,72,42,20.0,0.0,0.0,80.0,18.4,38.9,22.7,317250.283,183557.02250000002
W00009500,,oa,111,2,0,0,2,0,0,111,109,78,18,13,1.8,0.0,0.0,98.2,70.3,16.2,11.7,319942.10699999996,182070.146
W00009582,,oa,155,92,3,81,8,0,1,154,62,2,11,49,59.4,0.0,0.6,40.0,1.3,7.1,31.6,316894.7595,177232.5215
W00009584,,oa,133,32,0,29,3,0,4,129,97,0,3,94,24.1,0.0,3.0,72.9,0.0,2.3,70.7,316415.05,177158.505
W00009583,,oa,165,82,1,40,41,0,0,165,83,1,11,71,49.7,0.0,0.0,50.3,0.6,6.7,43.0,316567.5265,177137.0455
W00009589,,oa,136,55,2,27,26,0,3,133,78,2,11,65,40.4,0.0,2.2,57.4,1.5,8.1,47.8,316699.966,177021.6775
W00009456,,oa,119,21,0,19,2,0,0,119,98,6,8,84,17.6,0.0,0.0,82.4,5.0,6.7,70.6,318654.4305,178264.0365
W00009457,,oa,146,43,1,32,10,0,11,135,92,4,10,78,29.5,0.0,7.5,63.0,2.7,6.8,53.4,318814.99950000003,178315.089
W00009452,,oa,130,52,0,41,11,0,5,125,73,0,5,68,40.0,0.0,3.8,56.2,0.0,3.8,52.3,318577.6645,178500.68300000002
W00009453,,oa,151,57,0,46,11,0,18,133,76,2,8,66,37.7,0.0,11.9,50.3,1.3,5.3,43.7,318679.136,178622.986
W00008782,,oa,158,39,4,22,13,0,4,154,115,6,7,102,24.7,0.0,2.5,72.8,3.8,4.4,64.6,319789.7835,176961.87099999998
W00009682,,oa,155,43,0,1,42,0,0,155,112,4,31,77,27.7,0.0,0.0,72.3,2.6,20.0,49.7,323213.6435,181075
W00009174,,oa,134,0,0,0,0,0,0,134,134,5,128,1,0.0,0.0,0.0,100.0,3.7,95.5,0.7,317053.38800000004,180160.32150000002
W00009173,,oa,115,14,0,1,13,0,0,115,101,18,78,5,12.2,0.0,0.0,87.8,15.7,67.8,4.3,317354.99,180180.7095
W00009179,,oa,122,0,0,0,0,0,0,122,122,111,9,2,0.0,0.0,0.0,100.0,91.0,7.4,1.6,318198.4255,182883.8185
W00009097,,oa,142,36,0,1,35,0,0,142,106,5,5,96,25.4,0.0,0.0,74.6,3.5,3.5,67.6,317460.7885,175218.83299999998
W00009096,,oa,173,83,1,41,41,0,10,163,80,4,4,72,48.0,0.0,5.8,46.2,2.3,2.3,41.6,317932.4895,175206.45899999997
W00009095,,oa,135,44,15,9,20,0,0,135,91,6,6,79,32.6,0.0,0.0,67.4,4.4,4.4,58.5,317632.92350000003,175299.842
W00009092,,oa,149,89,0,2,87,0,0,149,60,1,19,40,59.7,0.0,0.0,40.3,0.7,12.8,26.8,318017.869,173723.8965
W00010229,,oa,79,41,0,1,40,0,0,79,38,27,7,4,51.9,0.0,0.0,48.1,34.2,8.9,5.1,319188.882,178856.7685
W00010226,,oa,76,3,0,1,2,0,0,76,73,1,62,10,3.9,0.0,0.0,96.1,1.3,81.6,13.2,317024.5,178592.46000000002
W00010222,,oa,120,3,0,0,3,0,0,120,117,4,111,2,2.5,0.0,0.0,97.5,3.3,92.5,1.7,316776.75,181602.273
W00010220,,oa,118,25,1,2,22,0,0,118,93,0,49,44,21.2,0.0,0.0,78.8,0.0,41.5,37.3,317094.297,178416.89
W00009276,,oa,134,11,0,1,10,0,0,134,123,100,22,1,8.2,0.0,0.0,91.8,74.6,16.4,0.7,318060.7065,182439.6615
W00009272,,oa,133,1,0,0,1,0,0,133,132,59,30,43,0.8,0.0,0.0,99.2,44.4,22.6,32.3,317847.88300000003,182844.252
W00009271,,oa,114,3,0,0,3,0,0,114,111,70,16,25,2.6,0.0,0.0,97.4,61.4,14.0,21.9,317624.0315,182831.727
W00009278,,oa,136,29,0,3,26,0,0,136,107,19,70,18,21.3,0.0,0.0,78.7,14.0,51.5,13.2,316650.64249999996,182516.93050000002
W00009596,,oa,115,35,0,31,4,0,0,115,80,1,2,77,30.4,0.0,0.0,69.6,0.9,1.7,67.0,317173.643,176671.193
W00009595,,oa,184,80,1,25,54,0,4,180,100,1,3,96,43.5,0.0,2.2,54.3,0.5,1.6,52.2,317241.79099999997,176690.02049999998
W00009593,,oa,107,43,1,38,4,0,0,107,64,2,4,58,40.2,0.0,0.0,59.8,1.9,3.7,54.2,316912.1,176863.1295
W00009592,,oa,151,110,3,71,36,0,0,151,41,2,13,26,72.8,0.0,0.0,27.2,1.3,8.6,17.2,317368.15150000004,176975.072
W00009590,,oa,115,38,1,33,4,0,0,115,77,0,3,74,33.0,0.0,0.0,67.0,0.0,2.6,64.3,317021,176970.6225
W00008793,,oa,211,139,0,4,135,0,0,211,72,5,26,41,65.9,0.0,0.0,34.1,2.4,12.3,19.4,319211.114,176305.49349999998
W00010210,,oa,88,75,0,0,75,0,0,88,13,1,1,11,85.2,0.0,0.0,14.8,1.1,1.1,12.5,320840.70550000004,170171.3125
W00009067,,oa,123,11,0,1,10,0,0,123,112,3,47,62,8.9,0.0,0.0,91.1,2.4,38.2,50.4,313887.9035,178316.142
W00009066,,oa,163,51,1,0,50,0,0,163,112,4,67,41,31.3,0.0,0.0,68.7,2.5,41.1,25.2,313234.31299999997,178405.56449999998
W00009063,,oa,119,2,0,0,2,0,0,119,117,1,37,79,1.7,0.0,0.0,98.3,0.8,31.1,66.4,313429.1455,178635.05550000002
W00009064,,oa,127,15,0,2,13,0,0,127,112,4,77,31,11.8,0.0,0.0,88.2,3.1,60.6,24.4,313876.3955,178402.72350000002
W00009060,,oa,134,13,1,1,11,0,0,134,121,61,28,32,9.7,0.0,0.0,90.3,45.5,20.9,23.9,313490.177,178921.14750000002
W00009065,,oa,142,37,0,0,37,0,0,142,105,5,76,24,26.1,0.0,0.0,73.9,3.5,53.5,16.9,313955.1315,178147.2225
W00009061,,oa,148,18,0,0,18,0,0,148,130,22,65,43,12.2,0.0,0.0,87.8,14.9,43.9,29.1,314051.5565,178633.8935
W00009068,,oa,130,55,3,0,52,0,0,130,75,17,39,19,42.3,0.0,0.0,57.7,13.1,30.0,14.6,314192.515,178184.33299999998
W00008827,,oa,139,9,0,1,8,0,0,139,130,15,81,34,6.5,0.0,0.0,93.5,10.8,58.3,24.5,312293.298,175155.2585
W00008826,,oa,167,15,0,1,14,0,0,167,152,26,81,45,9.0,0.0,0.0,91.0,15.6,48.5,26.9,312646.07149999996,175021.06650000002
W00009069,,oa,159,49,0,0,49,0,0,159,110,1,76,33,30.8,0.0,0.0,69.2,0.6,47.8,20.8,313118.7405,178201.0325
W00008822,,oa,134,30,0,0,30,0,0,134,104,2,52,50,22.4,0.0,0.0,77.6,1.5,38.8,37.3,314389.8835,176524.186
W00008825,,oa,132,43,3,0,40,0,0,132,89,5,35,49,32.6,0.0,0.0,67.4,3.8,26.5,37.1,313409.65599999996,175793.2355
W00008823,,oa,143,12,0,0,12,0,0,143,131,7,86,38,8.4,0.0,0.0,91.6,4.9,60.1,26.6,313776.49,175953.5635
W00008821,,oa,204,7,0,3,4,0,0,204,197,118,68,11,3.4,0.0,0.0,96.6,57.8,33.3,5.4,312288.457,174928.97950000002
W00008828,,oa,139,1,0,0,1,0,0,139,138,23,49,66,0.7,0.0,0.0,99.3,16.5,35.3,47.5,313046.153,174822.3985
W00008829,,oa,137,14,4,3,7,0,0,137,123,6,57,60,10.2,0.0,0.0,89.8,4.4,41.6,43.8,314986.586,176332.104
W00009385,,oa,134,3,0,1,2,0,0,134,131,69,31,31,2.2,0.0,0.0,97.8,51.5,23.1,23.1,311880.402,183522.8985
W00005992,,oa,156,0,0,0,0,1,0,156,155,111,26,18,0.0,0.6,0.0,99.4,71.2,16.7,11.5,310961.67350000003,171845.64299999998
W00005765,,oa,128,2,1,0,1,1,0,128,125,68,45,12,1.6,0.8,0.0,97.7,53.1,35.2,9.4,314624.11600000004,173765.6015
W00009854,,oa,126,0,0,0,0,30,0,126,96,53,19,24,0.0,23.8,0.0,76.2,42.1,15.1,19.0,312331.7975,174390.93550000002
W00005995,,oa,117,1,0,0,1,0,0,117,116,94,22,0,0.9,0.0,0.0,99.1,80.3,18.8,0.0,312051.858,173196.1255
W00005994,,oa,121,0,0,0,0,2,0,121,119,83,34,2,0.0,1.7,0.0,98.3,68.6,28.1,1.7,311840.292,172839.0515
W00005990,,oa,133,9,0,2,7,6,0,133,118,71,29,18,6.8,4.5,0.0,88.7,53.4,21.8,13.5,312276.6975,173635.64549999998
W00005882,,oa,169,3,1,2,0,1,0,169,165,89,57,19,1.8,0.6,0.0,97.6,52.7,33.7,11.2,310169.1555,176797.0515
W00009046,,oa,159,115,2,2,111,0,0,159,44,4,13,27,72.3,0.0,0.0,27.7,2.5,8.2,17.0,313890.7605,177727.359
W00009047,,oa,123,43,0,1,42,0,0,123,80,3,23,54,35.0,0.0,0.0,65.0,2.4,18.7,43.9,313262.118,177495.484
W00009044,,oa,113,111,0,1,110,0,0,113,2,0,1,1,98.2,0.0,0.0,1.8,0.0,0.9,0.9,313442.9695,177573.086
W00008995,,oa,126,1,0,0,1,0,0,126,125,4,74,47,0.8,0.0,0.0,99.2,3.2,58.7,37.3,313470.4755,176713.7035
W00008992,,oa,134,6,0,1,5,0,0,134,128,5,92,31,4.5,0.0,0.0,95.5,3.7,68.7,23.1,313432.0775,177003.41749999998
W00008820,,oa,198,24,0,0,24,0,0,198,174,37,94,43,12.1,0.0,0.0,87.9,18.7,47.5,21.7,313179.507,175032.7625
W00008836,,oa,119,61,0,1,60,0,0,119,58,1,26,31,51.3,0.0,0.0,48.7,0.8,21.8,26.1,314101.182,175995.175
W00009072,,oa,120,32,1,1,30,0,0,120,88,4,46,38,26.7,0.0,0.0,73.3,3.3,38.3,31.7,312835.4135,178020.21649999998
W00009070,,oa,134,11,0,0,11,0,0,134,123,4,57,62,8.2,0.0,0.0,91.8,3.0,42.5,46.3,313335.8785,178134.2005
W00009071,,oa,142,80,0,0,80,0,0,142,62,0,36,26,56.3,0.0,0.0,43.7,0.0,25.4,18.3,313534.52599999995,178085.0415
W00008837,,oa,142,22,7,2,13,0,0,142,120,12,72,36,15.5,0.0,0.0,84.5,8.5,50.7,25.4,313838.68,175775.215
W00008834,,oa,122,17,0,0,17,0,0,122,105,3,52,50,13.9,0.0,0.0,86.1,2.5,42.6,41.0,313891.24199999997,175936.9945
W00008844,,oa,126,13,0,0,13,0,0,126,113,4,72,37,10.3,0.0,0.0,89.7,3.2,57.1,29.4,312806.19,175489.0855
W00009011,,oa,121,3,0,3,0,0,0,121,118,5,69,44,2.5,0.0,0.0,97.5,4.1,57.0,36.4,313033.60250000004,176265.945
W00010192,,oa,126,39,0,0,39,0,0,126,87,47,23,17,31.0,0.0,0.0,69.0,37.3,18.3,13.5,313682.30350000004,179748.2875
W00008987,,oa,117,3,0,0,3,0,0,117,114,3,74,37,2.6,0.0,0.0,97.4,2.6,63.2,31.6,312666.0635,175577.414
W00008986,,oa,126,1,0,0,1,0,0,126,125,7,92,26,0.8,0.0,0.0,99.2,5.6,73.0,20.6,312798.2255,176503.8355
W00008985,,oa,132,3,0,0,3,0,0,132,129,3,97,29,2.3,0.0,0.0,97.7,2.3,73.5,22.0,312958.51399999997,176743.298
W00008989,,oa,144,14,1,1,12,0,0,144,130,5,102,23,9.7,0.0,0.0,90.3,3.5,70.8,16.0,311895.342,175389.739
W00008984,,oa,153,1,0,0,1,0,0,153,152,61,55,36,0.7,0.0,0.0,99.3,39.9,35.9,23.5,311414.59900000005,175638.66499999998
W00008983,,oa,118,0,0,0,0,0,0,118,118,23,71,24,0.0,0.0,0.0,100.0,19.5,60.2,20.3,311748.323,175914.253
W00008982,,oa,136,28,0,0,28,0,0,136,108,3,91,14,20.6,0.0,0.0,79.4,2.2,66.9,10.3,313281.7855,175952.5785
W00008981,,oa,150,15,0,1,14,1,0,150,134,4,106,24,10.0,0.7,0.0,89.3,2.7,70.7,16.0,313433.64,176186.2035
W00008988,,oa,144,87,0,0,87,0,0,144,57,1,39,17,60.4,0.0,0.0,39.6,0.7,27.1,11.8,312233.1625,175421.56
W00008852,,oa,120,61,0,2,59,0,0,120,59,2,27,30,50.8,0.0,0.0,49.2,1.7,22.5,25.0,313125.957,175483.9015
W00008850,,oa,145,2,0,0,2,0,0,145,143,10,103,30,1.4,0.0,0.0,98.6,6.9,71.0,20.7,312851.7035,175069.3865
W00008851,,oa,123,25,3,0,22,0,0,123,98,3,82,13,20.3,0.0,0.0,79.7,2.4,66.7,10.6,313178.3905,175289.869
W00009740,,oa,230,140,0,0,140,0,0,230,90,15,49,26,60.9,0.0,0.0,39.1,6.5,21.3,11.3,313732.13049999997,180986.962
W00010182,,oa,130,2,0,0,2,0,0,130,128,50,40,38,1.5,0.0,0.0,98.5,38.5,30.8,29.2,313515.864,180101.947
W00010185,,oa,126,12,0,0,12,0,0,126,114,36,27,51,9.5,0.0,0.0,90.5,28.6,21.4,40.5,313946.3905,180156.7875
W00008997,,oa,111,11,0,0,11,0,0,111,100,4,89,7,9.9,0.0,0.0,90.1,3.6,80.2,6.3,313218.4035,176745.9945
W00008996,,oa,123,13,1,0,12,0,0,123,110,7,66,37,10.6,0.0,0.0,89.4,5.7,53.7,30.1,314072.6685,176728.74
W00008991,,oa,127,0,0,0,0,0,0,127,127,52,57,18,0.0,0.0,0.0,100.0,40.9,44.9,14.2,311753.281,175038.2495
W00008990,,oa,132,0,0,0,0,0,0,132,132,17,53,62,0.0,0.0,0.0,100.0,12.9,40.2,47.0,311647.3585,175387.06699999998
W00008999,,oa,133,2,0,2,0,0,0,133,131,3,112,16,1.5,0.0,0.0,98.5,2.3,84.2,12.0,312709.22849999997,176686.46
W00009751,,oa,184,1,0,0,1,0,0,184,183,71,68,44,0.5,0.0,0.0,99.5,38.6,37.0,23.9,314102.877,180424.1145
W00009129,,oa,138,16,4,5,7,0,3,135,119,9,8,102,11.6,0.0,2.2,86.2,6.5,5.8,73.9,317673.815,175636.2565
W00008835,,oa,121,7,0,0,7,0,0,121,114,5,90,19,5.8,0.0,0.0,94.2,4.1,74.4,15.7,314185.8095,175895.9145
W00008832,,oa,124,7,0,0,7,0,0,124,117,8,60,49,5.6,0.0,0.0,94.4,6.5,48.4,39.5,314619.899,176286.5005
W00006526,,oa,128,1,0,0,1,0,0,128,127,23,91,13,0.8,0.0,0.0,99.2,18.0,71.1,10.2,312739.32149999996,183448.293
W00009723,,oa,119,8,0,0,8,0,0,119,111,38,42,31,6.7,0.0,0.0,93.3,31.9,35.3,26.1,314442,179820.2595
W00009672,,oa,108,1,0,0,1,0,0,108,107,5,77,25,0.9,0.0,0.0,99.1,4.6,71.3,23.1,323770.7645,180509.5075
W00009041,,oa,131,62,0,1,61,0,0,131,69,3,27,39,47.3,0.0,0.0,52.7,2.3,20.6,29.8,313609.391,177846.16249999998
W00009048,,oa,133,15,3,0,12,0,0,133,118,9,61,48,11.3,0.0,0.0,88.7,6.8,45.9,36.1,313928.2355,177361.445
W00009049,,oa,130,33,0,1,32,0,0,130,97,6,39,52,25.4,0.0,0.0,74.6,4.6,30.0,40.0,313068.22900000005,177386.2195
W00008946,,oa,171,0,0,0,0,0,0,171,171,73,46,52,0.0,0.0,0.0,100.0,42.7,26.9,30.4,312196.56499999994,176312.278
W00009235,,oa,122,10,1,6,3,0,0,122,112,1,33,78,8.2,0.0,0.0,91.8,0.8,27.0,63.9,314937.32050000003,178714.517
W00009238,,oa,141,19,1,6,12,0,0,141,122,2,60,60,13.5,0.0,0.0,86.5,1.4,42.6,42.6,315275.966,178952.6875
W00009546,,oa,109,17,7,1,9,0,0,109,92,54,36,2,15.6,0.0,0.0,84.4,49.5,33.0,1.8,316123.4975,181328.48700000002
W00010163,,oa,116,0,0,0,0,0,0,116,116,106,6,4,0.0,0.0,0.0,100.0,91.4,5.2,3.4,312217.7795,181787.278
W00009104,,oa,156,71,1,27,43,0,0,156,85,6,11,68,45.5,0.0,0.0,54.5,3.8,7.1,43.6,317546.2325,175039.474
W00009102,,oa,127,5,0,1,4,0,0,127,122,11,19,92,3.9,0.0,0.0,96.1,8.7,15.0,72.4,317165.79850000003,175043.2355
W00009057,,oa,127,11,1,2,8,0,0,127,116,4,105,7,8.7,0.0,0.0,91.3,3.1,82.7,5.5,314259.7885,177040.8605
W00009050,,oa,116,14,0,2,12,0,0,116,102,2,53,47,12.1,0.0,0.0,87.9,1.7,45.7,40.5,313328.2385,177217.52899999998
W00009059,,oa,133,4,0,1,3,0,0,133,129,4,94,31,3.0,0.0,0.0,97.0,3.0,70.7,23.3,313086.7175,178629.2005
W00008891,,oa,117,15,0,3,12,0,0,117,102,6,12,84,12.8,0.0,0.0,87.2,5.1,10.3,71.8,315722.2025,177157.7595
W00009206,,oa,124,2,0,0,2,0,0,124,122,99,21,2,1.6,0.0,0.0,98.4,79.8,16.9,1.6,313587.56649999996,179297.759
W00009208,,oa,137,1,0,0,1,0,0,137,136,70,66,0,0.7,0.0,0.0,99.3,51.1,48.2,0.0,313841.3575,178951.543
W00009209,,oa,117,42,0,0,42,0,0,117,75,26,39,10,35.9,0.0,0.0,64.1,22.2,33.3,8.5,314082.5415,178977.0845
W00009193,,oa,123,86,1,17,68,0,0,123,37,5,12,20,69.9,0.0,0.0,30.1,4.1,9.8,16.3,315784.7955,178010.899
W00009191,,oa,236,43,1,1,41,0,0,236,193,58,59,76,18.2,0.0,0.0,81.8,24.6,25.0,32.2,314404.4875,178977.3025
W00009027,,oa,130,6,0,1,5,0,0,130,124,11,64,49,4.6,0.0,0.0,95.4,8.5,49.2,37.7,312706.586,175770.09999999998
W00009020,,oa,118,56,3,8,45,0,0,118,62,4,32,26,47.5,0.0,0.0,52.5,3.4,27.1,22.0,312787.98549999995,176013.139
W00009029,,oa,121,34,2,0,32,0,0,121,87,2,47,38,28.1,0.0,0.0,71.9,1.7,38.8,31.4,313716.968,178417.285
W00009373,,oa,132,1,0,0,1,0,0,132,131,1,96,34,0.8,0.0,0.0,99.2,0.8,72.7,25.8,320286.579,181541.89
W00009212,,oa,104,15,0,2,13,0,0,104,89,23,63,3,14.4,0.0,0.0,85.6,22.1,60.6,2.9,314304.838,178665.0795
W00009529,,oa,134,3,0,1,2,0,0,134,131,69,62,0,2.2,0.0,0.0,97.8,51.5,46.3,0.0,314874.70149999997,182356.24800000002
W00009717,,oa,133,5,0,0,5,0,0,133,128,26,29,73,3.8,0.0,0.0,96.2,19.5,21.8,54.9,312990.168,182382.664
W00009718,,oa,141,14,2,1,11,0,0,141,127,71,23,33,9.9,0.0,0.0,90.1,50.4,16.3,23.4,313466.506,181823.38400000002
W00010144,,oa,122,0,0,0,0,0,0,122,122,113,8,1,0.0,0.0,0.0,100.0,92.6,6.6,0.8,311261.906,178674.0855
W00009347,,oa,98,1,0,0,1,0,0,98,97,3,20,74,1.0,0.0,0.0,99.0,3.1,20.4,75.5,320540.631,180522.9605
W00009036,,oa,131,20,0,0,20,0,0,131,111,5,45,61,15.3,0.0,0.0,84.7,3.8,34.4,46.6,313391.20550000004,177828.7135
W00009037,,oa,133,28,0,0,28,0,0,133,105,2,57,46,21.1,0.0,0.0,78.9,1.5,42.9,34.6,313732.45550000004,177910.90899999999
W00009034,,oa,137,16,0,4,12,0,0,137,121,8,91,22,11.7,0.0,0.0,88.3,5.8,66.4,16.1,314229.436,177522.2895
W00009038,,oa,147,114,4,0,110,0,0,147,33,3,14,16,77.6,0.0,0.0,22.4,2.0,9.5,10.9,313156.833,178027.58299999998
W00009039,,oa,124,19,0,1,18,0,0,124,105,51,29,25,15.3,0.0,0.0,84.7,41.1,23.4,20.2,312707.5725,178080.69900000002
W00009345,,oa,140,17,0,0,17,0,0,140,123,9,30,84,12.1,0.0,0.0,87.9,6.4,21.4,60.0,320362.489,180432.419
W00009007,,oa,126,41,3,0,38,0,0,126,85,3,49,33,32.5,0.0,0.0,67.5,2.4,38.9,26.2,313841.483,176410.2515
W00009004,,oa,131,33,0,2,31,0,0,131,98,2,51,45,25.2,0.0,0.0,74.8,1.5,38.9,34.4,313933.33050000004,176608.1445
W00009005,,oa,128,2,1,0,1,0,0,128,126,8,97,21,1.6,0.0,0.0,98.4,6.3,75.8,16.4,313013.30449999997,176483.2135
W00009002,,oa,158,43,1,0,42,0,0,158,115,3,81,31,27.2,0.0,0.0,72.8,1.9,51.3,19.6,313562,176536.5
W00009003,,oa,129,0,0,0,0,0,0,129,129,4,98,27,0.0,0.0,0.0,100.0,3.1,76.0,20.9,313447.3495,176468.722
W00009001,,oa,128,10,0,5,5,0,0,128,118,8,47,63,7.8,0.0,0.0,92.2,6.3,36.7,49.2,313840.67949999997,176802.446
W00009008,,oa,125,1,0,1,0,0,0,125,124,5,75,44,0.8,0.0,0.0,99.2,4.0,60.0,35.2,313131.58499999996,176456.374
W00009506,,oa,128,1,1,0,0,0,0,128,127,86,41,0,0.8,0.0,0.0,99.2,67.2,32.0,0.0,312542.095,181125.16700000002
W00009769,,oa,122,67,0,6,61,0,0,122,55,13,15,27,54.9,0.0,0.0,45.1,10.7,12.3,22.1,315697.001,179673.56050000002
W00008843,,oa,147,83,1,1,81,0,0,147,64,0,35,29,56.5,0.0,0.0,43.5,0.0,23.8,19.7,313945.545,175571.6655
W00008842,,oa,130,4,0,0,4,0,0,130,126,4,87,35,3.1,0.0,0.0,96.9,3.1,66.9,26.9,312999.08550000004,175627.0885
